"Tour_type","Tournament_Name","Player_Name","Course","Round","Hole","Hole_Par","Hole_Score","Yardage","Shot","Shot.Type.S.P.D.","Nbr_of_strokes","Shot_Location_Start","Shot_Location_End","Laser_Location_Start","Laser_Location_End","Distance","Distance_to_Pin","Distance_From_Center","Distance_From_Edge","In_Hole","Around_Green","First_Putt_Flag","Hole_Distance_After_Shot","Lie","Elevation","Slope","Time","X","Y","Z","Par_Made_Hole","Shots_Left_Hole","Exp_Strokes_B","Exp_Strokes_A","Strokes_Gained"
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"15",5,5,525,3,"S",1,"Green","Green","Unknown","Unknown",608,691,11,154,"N","N","Y",83,"Good","With","Level",1726,12174.95,8657.15,553.694,1,2,0.925427846684642,0.935078216202712,-1.00965036951807
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"15",5,5,525,4,"S",1,"Green","Green","Unknown","Unknown",106,83,11,149,"N","N","",19,"Good","With","Level",1727,12169.47,8664.08,553.422,1,1,0.935078216202712,0.935078216202712,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"15",5,5,525,5,"S",1,"Green","","Unknown","",19,19,0,0,"Y","N","",0,"Good","With","Level",1727,12169.47,8664.08,553.422,1,0,0.935078216202712,0,-0.0649217837972884
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"16",4,5,481,1,"S",1,"Tee Box","Primary Rough","","Left Rough",10503,17784,803,429,"N","N","",7325,"Good","With","Level",1731,11328.02,8439.94,508.018,0,4,3.01597010038438,1.0002261247111,1.01574397567328
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"16",4,5,481,2,"S",1,"Primary Rough","Green","Left Rough","Unknown",6537,7325,298,74,"N","N","",820,"Unknown","With","Level",1737,10791.6,8531.6,483.844,0,3,1.0002261247111,0.963349847691457,-0.96312372298036
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"16",4,5,481,3,"S",1,"Green","Green","Unknown","Unknown",779,820,10,199,"N","N","Y",49,"Good","With","Level",1740,10734.54,8562.62,483.765,0,2,0.963349847691457,0.979350196834051,-1.01600034914259
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"16",4,5,481,4,"S",1,"Green","Green","Unknown","Unknown",75,49,5,128,"N","N","",21,"Good","With","Level",1742,10728.3,8561.9,483.84,0,1,0.979350196834051,0.979350196834051,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"16",4,5,481,5,"S",1,"Green","","Unknown","",21,21,0,0,"Y","N","",0,"Good","With","Level",1742,10728.3,8561.9,483.84,0,0,0.979350196834051,0,-0.0206498031659486
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"17",4,4,470,1,"S",1,"Tee Box","Fairway","","Right Fairway",10904,16092,360,38,"N","N","",5230,"Good","With","Level",1746,10634.81,9212.79,480.367,1,3,2.91324385134255,0.881809423518495,1.03143442782406
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"17",4,4,470,2,"S",1,"Fairway","Green","Right Fairway","Unknown",5345,5230,39,77,"N","N","",118,"Good","With","Level",1751,10651.13,9657.89,480.009,1,2,0.881809423518495,0.847493229043586,-0.96568380552509
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"17",4,4,470,3,"S",1,"Green","Green","Unknown","Unknown",150,118,21,149,"N","N","Y",29,"Good","With","Level",1756,10645.01,9646.99,479.79,1,1,0.847493229043586,0.847493229043586,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"17",4,4,470,4,"S",1,"Green","","Unknown","",29,29,0,0,"Y","N","",0,"Good","With","Level",1756,10645.01,9646.99,479.79,1,0,0.847493229043586,0,-0.152506770956414
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"18",3,3,235,1,"S",1,"Tee Box","Green","","Unknown",8335,8568,19,237,"N","N","",248,"Good","With","Level",1800,10147.05,9833.02,493.916,1,2,0.959994028388948,0.98379962808643,-1.02380559969748
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"18",3,3,235,2,"S",1,"Green","Green","Unknown","Unknown",254,248,8,271,"N","N","Y",6,"Good","With","Level",1805,10126.16,9836.27,494.615,1,1,0.98379962808643,0.98379962808643,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Keegan Bradley","East Lake GC",2,"18",3,3,235,3,"S",1,"Green","","Unknown","",6,6,0,0,"Y","N","",0,"Good","With","Level",1805,10126.16,9836.27,494.615,1,0,0.98379962808643,0,-0.0162003719135697
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"1",4,4,424,1,"S",1,"Tee Box","Fairway","","Left Fairway",10406,15444,245,183,"N","N","",5081,"Good","With","Level",1240,9105.7,9791.57,479.908,1,3,3.09618139909692,1.0170332646153,1.07914813448162
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"1",4,4,424,2,"S",1,"Fairway","Green","Left Fairway","Unknown",5145,5081,439,189,"N","N","",442,"Good","With","Level",1246,8678.8,9822.71,504.394,1,2,1.0170332646153,0.918909049584932,-0.901875784969636
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"1",4,4,424,3,"S",1,"Green","Green","Unknown","Unknown",494,442,46,90,"N","N","Y",49,"Good","With","Level",1250,8690.26,9862.24,503.644,1,1,0.918909049584932,0.918909049584932,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"1",4,4,424,4,"S",1,"Green","","Unknown","",49,49,0,0,"Y","N","",0,"Good","With","Level",1251,8690.26,9862.24,503.644,1,0,0.918909049584932,0,-0.0810909504150679
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"2",3,3,214,1,"S",1,"Tee Box","Green","","Unknown",7703,7992,122,320,"N","N","",327,"Good","With","Level",1253,9205.01,10025.07,490.675,1,2,0.987128097981254,1.02665621557194,-1.03952811759069
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"2",3,3,214,2,"S",1,"Green","Green","Unknown","Unknown",350,327,14,179,"N","N","Y",27,"Good","With","Level",1259,9230.74,10038.84,491.503,1,1,1.02665621557194,1.02665621557194,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"2",3,3,214,3,"S",1,"Green","","Unknown","",27,27,0,0,"Y","N","",0,"Good","With","Level",1259,9230.74,10038.84,491.503,1,0,1.02665621557194,0,0.0266562155719443
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"3",4,4,387,1,"S",1,"Tee Box","Primary Rough","","Right Rough",9986,14436,803,414,"N","N","",4399,"Good","With","Level",1301,8460.44,10127.92,506.351,1,3,2.7831441249888,1.50858498360652,0.274559141382279
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"3",4,4,387,2,"S",1,"Primary Rough","Green Side Bunker","Right Rough","Right Green Side Bunker",4031,4399,301,222,"N","Y","",443,"Unknown","With","Level",1306,8124.93,10136.8,520.168,1,2,1.50858498360652,0.906545556866032,-0.39796057325951
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"3",4,4,387,3,"S",1,"Green Side Bunker","Green","Right Green Side Bunker","Unknown",507,443,20,133,"N","N","",64,"Good","With","Level",1308,8088.81,10115.37,524.586,1,1,0.906545556866032,0.906545556866032,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"3",4,4,387,4,"S",1,"Green","","Unknown","",64,64,0,0,"Y","N","Y",0,"Good","With","Level",1310,8088.81,10115.37,524.586,1,0,0.906545556866032,0,-0.0934544431339681
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"4",4,5,440,1,"S",1,"Tee Box","Fairway","","Left Fairway",10036,15408,267,32,"N","N","",5446,"Good","With","Level",1312,8148.59,9313.73,513.032,0,4,2.9667858451049,1.14525797514173,0.821527869963168
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"4",4,5,440,2,"S",1,"Fairway","Green","Left Fairway","Unknown",5574,5446,21,228,"N","N","",126,"Good","With","Level",1316,8141.37,8849.51,528.455,0,3,1.14525797514173,1.1304082628437,-0.985150287701966
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"4",4,5,440,3,"S",1,"Green","Green","Unknown","Unknown",180,126,18,123,"N","N","Y",50,"Good","With","Level",1321,8137.66,8864.07,527.936,0,2,1.1304082628437,1.14093048418173,-1.01052222133803
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"4",4,5,440,4,"S",1,"Green","Green","Unknown","Unknown",75,50,12,173,"N","N","",20,"Good","With","Level",1321,8140.37,8858.41,528.185,0,1,1.14093048418173,1.14093048418173,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"4",4,5,440,5,"S",1,"Green","","Unknown","",20,20,0,0,"Y","N","",0,"Good","With","Level",1322,8140.37,8858.41,528.185,0,0,1.14093048418173,0,0.140930484181728
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"5",4,4,520,1,"S",1,"Tee Box","Intermediate Rough","","Right Intermediate",10918,19116,445,101,"N","N","",8176,"Good","With","Level",1332,9086.37,8584.03,493.67,1,3,3.54432369523409,1.01659207145333,1.52773162378076
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"5",4,4,520,2,"S",1,"Intermediate Rough","Green","Right Intermediate","Unknown",8218,8176,338,358,"N","N","",340,"Unknown","With","Level",1336,9764.32,8487.45,484.658,1,2,1.01659207145333,0.831572121434252,-0.814980049980921
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"5",4,4,520,3,"S",1,"Green","Green","Unknown","Unknown",354,340,7,201,"N","N","Y",23,"Good","With","Level",1341,9762.56,8516.94,484.615,1,1,0.831572121434252,0.831572121434252,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"5",4,4,520,4,"S",1,"Green","","Unknown","",23,23,0,0,"Y","N","",0,"Good","With","Level",1342,9762.56,8516.94,484.615,1,0,0.831572121434252,0,-0.168427878565748
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"6",3,4,209,1,"S",1,"Tee Box","Green","","Unknown",5957,5472,363,0,"N","N","",567,"Good","With","Level",1346,9831.81,8809.87,475.804,0,3,1.09793617887293,1.32619948711415,-1.22826330824122
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"6",3,4,209,2,"S",1,"Green","Green","Unknown","Unknown",661,567,33,0,"N","N","Y",94,"Good","With","Level",1350,9872.06,8772.31,474.877,0,2,1.32619948711415,1.28164369860463,-0.95544421149048
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"6",3,4,209,3,"S",1,"Green","Green","Unknown","Unknown",106,94,8,0,"N","N","",9,"Good","With","Level",1352,9867.17,8779.69,474.835,0,1,1.28164369860463,1.28164369860463,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"6",3,4,209,4,"S",1,"Green","","Unknown","",9,9,0,0,"Y","N","",0,"Good","With","Level",1352,9867.17,8779.69,474.835,0,0,1.28164369860463,0,0.281643698604625
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"7",4,4,434,1,"S",1,"Tee Box","Fairway","","Right Fairway",10184,15984,250,170,"N","N","",5886,"Good","With","Level",1354,8899.74,9009.38,498.502,1,3,2.96437453103534,1.15793022480045,0.806444306234892
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"7",4,4,434,2,"S",1,"Fairway","Primary Rough","Right Fairway","Right Rough",6059,5886,111,33,"N","Y","",205,"Good","With","Level",1359,8411.79,8881.72,522.458,1,2,1.15793022480045,1.07719298476703,-0.919262759966586
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"7",4,4,434,3,"S",1,"Primary Rough","Green","Right Rough","Unknown",197,205,29,134,"N","N","",27,"Unknown","With","Level",1403,8427.87,8878.52,522.603,1,1,1.07719298476703,1.07719298476703,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"7",4,4,434,4,"S",1,"Green","","Unknown","",27,27,0,0,"Y","N","Y",0,"Good","With","Level",1403,8427.87,8878.52,522.603,1,0,1.07719298476703,0,0.0771929847670321
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"8",4,3,405,1,"S",1,"Tee Box","Fairway","","Left Fairway",10184,14724,223,360,"N","N","",4465,"Good","With","Level",1407,8404.62,9402.61,525.825,1,2,2.87059131504568,1.09689562349491,0.773695691550763
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"8",4,3,405,2,"S",1,"Fairway","Green","Left Fairway","Unknown",4707,4465,93,106,"N","N","",250,"Good","With","Level",1411,8201.31,9738.04,523.201,1,1,1.09689562349491,1.09689562349491,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"8",4,3,405,3,"S",1,"Green","","Unknown","",250,250,0,0,"Y","N","Y",0,"Good","With","Level",1415,8201.31,9738.04,523.201,1,0,1.09689562349491,0,0.0968956234949125
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"9",5,4,600,1,"S",1,"Tee Box","Intermediate Rough","","Right Intermediate",12580,21384,778,96,"N","N","",8973,"Good","With","Level",1418,9057.05,9529.1,486.234,1,3,3.36240155873725,1.35821334584144,1.00418821289581
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"9",5,4,600,2,"S",1,"Intermediate Rough","Primary Rough","Right Intermediate","Left Rough",9424,8973,654,58,"N","Y","",714,"Unknown","With","Level",1426,9838.42,9607.63,481.886,1,2,1.35821334584144,0.986815775037952,-0.628602429196516
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"9",5,4,600,3,"S",1,"Primary Rough","Green","Left Rough","Unknown",733,714,18,118,"N","N","",74,"Unknown","With","Level",1430,9798.62,9561.27,481.517,1,1,0.986815775037952,0.986815775037952,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"9",5,4,600,4,"S",1,"Green","","Unknown","",74,74,0,0,"Y","N","Y",0,"Good","With","Level",1432,9798.62,9561.27,481.517,1,0,0.986815775037952,0,-0.013184224962048
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"10",4,4,469,1,"S",1,"Tee Box","Fairway","","Right Fairway",10278,16056,92,232,"N","N","",5784,"Good","With","Level",1435,11109.68,9977.06,506.367,1,3,3.12689175439755,1.00101689172655,1.12587486267099
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"10",4,4,469,2,"S",1,"Fairway","Green","Right Fairway","Unknown",5913,5784,100,184,"N","N","",159,"Good","With","Level",1440,11592.93,9883.31,528.729,1,2,1.00101689172655,1.11587293647074,-1.11485604474419
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"10",4,4,469,3,"S",1,"Green","Green","Unknown","Unknown",212,159,13,97,"N","N","Y",51,"Good","With","Level",1446,11580.13,9895.47,528.142,1,1,1.11587293647074,1.11587293647074,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"10",4,4,469,4,"S",1,"Green","Green","Unknown","Unknown",51,51,13,97,"Y","N","",0,"Good","With","Level",1446,11580.13,9895.47,528.142,1,0,1.11587293647074,0,0.115872936470739
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"11",3,3,197,1,"S",1,"Tee Box","Green","","Unknown",6756,6588,18,255,"N","N","",151,"Good","With","Level",1448,12179.19,9847.07,545.598,1,2,0.969397251686537,0.961221628443987,-0.991824376757449
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"11",3,3,197,2,"S",1,"Green","Green","Unknown","Unknown",166,151,4,189,"N","N","Y",11,"Good","With","Level",1453,12165.81,9850.42,545.165,1,1,0.961221628443987,0.961221628443987,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"11",3,3,197,3,"S",1,"Green","","Unknown","",11,11,0,0,"Y","N","",0,"Good","With","Level",1453,12165.81,9850.42,545.165,1,0,0.961221628443987,0,-0.0387783715560133
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"12",4,4,391,1,"S",1,"Tee Box","Fairway","","Left Fairway",10857,14508,136,336,"N","N","",3687,"Good","With","Level",1456,11372.4,9632.32,514.698,1,3,2.85969786127624,0.883756924872046,0.975940936404196
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"12",4,4,391,2,"S",1,"Fairway","Green","Left Fairway","Unknown",3410,3687,143,1198,"N","N","",309,"Good","With","Level",1501,11089.01,9653.26,509.526,1,2,0.883756924872046,0.918211256697781,-1.03445433182574
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"12",4,4,391,3,"S",1,"Green","Green","Unknown","Unknown",337,309,43,1445,"N","N","Y",41,"Good","With","Level",1505,11066.87,9670.51,510.104,1,1,0.918211256697781,0.918211256697781,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"12",4,4,391,4,"S",1,"Green","Green","Unknown","Unknown",41,41,43,1445,"Y","N","",0,"Good","With","Level",1505,11066.87,9670.51,510.104,1,0,0.918211256697781,0,-0.0817887433022193
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"13",4,4,476,1,"S",1,"Tee Box","Primary Rough","","Left Rough",9715,17064,1474,852,"N","N","",7423,"Good","With","Level",1509,11609.57,9552.83,523.599,1,3,3.18298595102476,0.959402572681,1.22358337834376
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"13",4,4,476,2,"S",1,"Primary Rough","Green","Left Rough","Unknown",7725,7423,94,25,"N","N","",299,"Unknown","With","Level",1513,12245.97,9460.23,552.004,1,2,0.959402572681,0.930147545909463,-0.970744973228463
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"13",4,4,476,3,"S",1,"Green","Green","Unknown","Unknown",292,299,26,150,"N","N","Y",24,"Good","With","Level",1517,12221.99,9464.45,551.26,1,1,0.930147545909463,0.930147545909463,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"13",4,4,476,4,"S",1,"Green","","Unknown","",24,24,0,0,"Y","N","",0,"Good","With","Level",1518,12221.99,9464.45,551.26,1,0,0.930147545909463,0,-0.0698524540905368
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"14",4,3,442,1,"S",1,"Tee Box","Primary Rough","","Left Rough",10833,16056,563,182,"N","N","",5244,"Good","With","Level",1520,11372.72,9249.34,513,1,2,3.11582991831825,1.11075270470097,1.00507721361728
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"14",4,3,442,2,"S",1,"Primary Rough","Green","Left Rough","Unknown",5250,5244,91,271,"N","N","",89,"Unknown","With","Level",1525,10935.7,9268.44,504.752,1,1,1.11075270470097,1.11075270470097,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"14",4,3,442,3,"S",1,"Green","","Unknown","",89,89,0,0,"Y","N","Y",0,"Good","With","Level",1531,10935.7,9268.44,504.752,1,0,1.11075270470097,0,0.110752704700971
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"15",5,4,525,1,"S",1,"Tee Box","Intermediate Rough","","Right Intermediate",9737,19224,806,81,"N","N","",9087,"Good","With","Level",1534,11511.6,8930.78,497.51,1,3,3.90505891599017,1.08372150387204,1.82133741211813
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"15",5,4,525,2,"S",1,"Intermediate Rough","Green","Right Intermediate","Unknown",9162,9087,253,51,"N","N","",251,"Unknown","With","Level",1540,12218.29,8647.61,555.038,1,2,1.08372150387204,1.0918100543044,-1.00808855043236
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"15",5,4,525,3,"S",1,"Green","Green","Unknown","Unknown",274,251,19,151,"N","N","Y",18,"Good","With","Level",1546,12203.42,8630.35,554.573,1,1,1.0918100543044,1.0918100543044,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"15",5,4,525,4,"S",1,"Green","","Unknown","",18,18,0,0,"Y","N","",0,"Good","With","Level",1546,12203.42,8630.35,554.573,1,0,1.0918100543044,0,0.0918100543044034
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"16",4,4,481,1,"S",1,"Tee Box","Fairway","","Right Fairway",11791,17496,140,205,"N","N","",5746,"Good","With","Level",1548,11225.79,8525.48,498.181,1,3,2.90316476834255,0.982363359453922,0.920801408888627
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"16",4,4,481,2,"S",1,"Fairway","Green","Right Fairway","Unknown",5498,5746,166,372,"N","N","",296,"Good","With","Level",1556,10768.94,8557.14,483.093,1,2,0.982363359453922,0.928003761707545,-0.945640402253623
"PGA TOUR","TOUR Championship by Coca-Cola","Phil Mickelson","East Lake GC",3,"16",4,4,481,3,"S",1,"Green","Green","Unknown","Unknown",300,296,4,215,"N","N","Y",4,"Good","With","Level",1600,10746.98,8545.13,483.73,1,1,0.928003761707545,0.928003761707545,-1
